Business_ID,Name,Address,Coordinates,Num_of_Reviews,Rating,Zip_Code
Pu09oBx1ekEZiFt90PsSIw,Tableside Italian Cook Shoppe,345 E 6th St,"{'latitude': 40.7266287, 'longitude': -73.9863384}",277,4.5,10003
hX7EZ8z_vrcnGjZ36laJNQ,Tornado Crepe,8610 Roosevelt Ave,"{'latitude': 40.7478287, 'longitude': -73.8799355}",48,4.0,11372
W9-YPGPv7tPAAwJqhJZPGQ,Auriga Cafe,198 Avenue A,"{'latitude': 40.729193, 'longitude': -73.980914}",13,4.5,10009
AIFWQIQR51YopTHOShIVBA,51st Bakery and Cafe,5-33 51st Ave,"{'latitude': 40.7422765542239, 'longitude': -73.9553309153442}",177,4.5,11101
JwaxLqrQtYEY9a8xcfKRaQ,Klimat Lounge & Art Gallery,77 E 7th St,"{'latitude': 40.7274436950684, 'longitude': -73.9862976074219}",131,4.0,10003
eFS3e9ctodj4aBTzRv_vtQ,Ben & Jack's Steakhouse,219 E 44th St,"{'latitude': 40.75183, 'longitude': -73.97236}",304,4.0,10017
EsF2snil1ysNFXmxz2zTWA,Giovanni's Bicycle Club,487 Sylvan Ave,"{'latitude': 40.87934, 'longitude': -73.95134}",130,4.0,07632
Pc19zt9zVaB5TGwqzhuS1A,Cu Latte,8 Union Ave,"{'latitude': 40.94182, 'longitude': -73.96224}",87,4.5,07626
yGKAd9Su9x0-c26FQ2R2Jg,Fresco Creperie & Cafe,150A E Park Ave,"{'latitude': 40.588157, 'longitude': -73.659515}",119,4.0,11561
UHlpmHTR6G10rm5m2zaMcA,Saison,Newark Liberty International Airport - 3 Brewster Rd,"{'latitude': 40.6970153426826, 'longitude': -74.1785393577027}",204,2.5,07132
_hNMRzm0QhR7I41plTbyXw,Nowadays,56-06 Cooper Ave,"{'latitude': 40.6930436149127, 'longitude': -73.901419658197}",171,3.5,11385
FpgzHQMSNTTjagrKXxOw5A,San Matteo Pizzeria e Cucina,1559 2nd Ave,"{'latitude': 40.7746799, 'longitude': -73.95443}",306,3.5,10028
NSMWBJAmd4ZUZOziTTdM6g,DiMaggio’s Trattoria & Bar,706 Port Washington Blvd,"{'latitude': 40.8264327, 'longitude': -73.6832033}",159,4.5,11050
Tias1_QRB5L-gzoSNNhOMA,Petrarca Cucina E Vino,34 White St,"{'latitude': 40.7189, 'longitude': -74.00458}",167,3.5,10013
FZTx3y0PeGje5v6z3zwcbQ,El Gauchito,158-15 Horace Harding Expy,"{'latitude': 40.7389851, 'longitude': -73.8098674}",71,3.5,11365
QrDNHQ3oOEc5s-zLzu5fVA,Wolf and Deer,74 5th Ave,"{'latitude': 40.68076, 'longitude': -73.977751}",262,4.0,11217
OMv26_R8kaek1G7_QhBPkg,M. Wells,43-15 Crescent St,"{'latitude': 40.748388, 'longitude': -73.9422079}",408,3.5,11101
tDSM80z9X9kXnbKX2Z3FwQ,City Cellar,1080 Corporate Dr,"{'latitude': 40.7414128, 'longitude': -73.596727}",531,3.5,11590
az6lFny6Z8etMoP4umlPaw,MoonShine Modern Supper Club,55 Main St,"{'latitude': 40.72353, 'longitude': -74.30735}",397,4.0,07041
19zArMBG2qW2k16Y0i2aBA,Obicà Mozzarella Bar Pizza e Cucina,928 Broadway,"{'latitude': 40.7400486, 'longitude': -73.9893018}",450,3.5,10010
0UIUQWmwf_yxyygLXPQ0Hw,Mimmo Cucina Italiana,1690 York Ave,"{'latitude': 40.77764, 'longitude': -73.94565}",98,4.0,10128
JNv9J5mn1JtzYqn_R2bFYA,Petit Paulette,136 Dekalb Ave,"{'latitude': 40.68961, 'longitude': -73.97579}",11,4.0,11217
Udzb__quU3zAKLsWBUIDHQ,Vintage,23-14 Ditmars Blvd,"{'latitude': 40.779247, 'longitude': -73.9155789}",81,4.5,11105
konIfjua5_tgylM0YIb4Ng,Ruth's Chris Steak House,499 Washington Blvd,"{'latitude': 40.72598, 'longitude': -74.03594}",136,4.0,07310
CkKTdw-lxGX8H3L0ppr6Zg,Black Forest Brooklyn,733 Fulton St,"{'latitude': 40.6867553, 'longitude': -73.9750998}",392,3.5,11217
Lrob6V2y76p-hab8OSpxPw,The Petrie Court Café,1000 5th Ave,"{'latitude': 40.779108630404, 'longitude': -73.9643118198517}",100,2.5,10028
ambo5RFAp1bgZEkn0XAqmA,Vive La Crepe,51 Spring St,"{'latitude': 40.7220937, 'longitude': -73.9963857}",346,3.5,10012
apntScCfuNX0XIrgqAF8yw,Doma Land + Sea,490 Chestnut St,"{'latitude': 40.6227036631032, 'longitude': -73.7251287022114}",68,4.0,11516
u6tOd0lkkz4Lkl15LqZdvg,Guyer's,286 Columbus Ave,"{'latitude': 40.7784759, 'longitude': -73.9782814}",63,3.0,10023
hM7R5VWO1q5gk3q5mNiBEA,Eli's Essentials and Wine Bar,1270 Madison Ave,"{'latitude': 40.7839, 'longitude': -73.95677}",88,2.5,10028
Ae0pvFVwDRYMno-6O99_WA,Cafe to Go,3119 30th Ave,"{'latitude': 40.766809, 'longitude': -73.920481}",94,4.0,11102
VyTa6FTiVLrTz3VYmjOAHQ,Escape Latino,1841 Hobart Ave,"{'latitude': 40.8483407, 'longitude': -73.8316408}",107,4.0,10461
x-53zwkCxlSuI4nih4YZ1g,Vintry Wine and Whiskey,57 Stone St,"{'latitude': 40.70445, 'longitude': -74.01027}",259,4.0,10004
UGbsl_7kKb0FY-I4HF2HIg,Chocolate Dip,28 E 33rd St,"{'latitude': 40.74682, 'longitude': -73.98305}",18,4.0,10016
MvJw4CNb0tS1-cB-i3012A,Landauer Cafe,632 US Hwy 202 N,"{'latitude': 40.9232018, 'longitude': -74.3440759}",32,4.0,07045
n7LwEbf0zsMapAcUtyyeVA,Medi Winebar,811 9th Ave,"{'latitude': 40.765861, 'longitude': -73.987418}",406,3.5,10019
B9LiH5wakBJFZ0ThiYj9sQ,Vive La Crepe,532 Columbus Ave,"{'latitude': 40.7862892, 'longitude': -73.9725494}",72,3.5,10023
oX12m7ZVHi8J4Es5rS6tdw,Tornado Crepe,1808 Weirfield St,"{'latitude': 40.700023, 'longitude': -73.9027123}",49,4.0,11385
Hm0odAmyV1K-Rcb1jdfBYw,Mojoilla Fresh,136-20 Roosevelt Ave,"{'latitude': 40.75933, 'longitude': -73.8291799}",106,3.5,11354
uzEhT55QIdk9YbfFwmlRzQ,Altesi Ristorante,26 E 64th St,"{'latitude': 40.76667, 'longitude': -73.96959}",63,3.5,10065
76y4aMBY0lT6zfJLy2EH-Q,Le Zie,172 7th Ave,"{'latitude': 40.74246, 'longitude': -73.9970699}",306,3.5,10011
068CsJNwm8tV2jduC9Ionw,Claret Wine Bar,46 02 Skillman Ave,"{'latitude': 40.7464036507184, 'longitude': -73.9178903085465}",227,4.0,11104
QxthR7-GAbqj1cLocOD6Nw,Pizza Secret,72 5th Ave,"{'latitude': 40.6808, 'longitude': -73.97764}",144,4.5,11217
CaYvCcWDITsD0J_4NL2TFg,Porcelain,880 Woodward Ave,"{'latitude': 40.702315, 'longitude': -73.901679}",20,4.5,11385
5DoCTugT9AF-P3VspApsyQ,Aita Trattoria,798A Franklin Ave,"{'latitude': 40.6712095108944, 'longitude': -73.9579255586597}",181,4.0,11238
lxZLwDX6gFTjSPkcVwqiyw,The Basque Bakery,W Broadway,"{'latitude': 40.7226636109471, 'longitude': -74.0036116237043}",1,4.0,10012
WtDv2n_4iE61TAraKIK7Tw,Le Grand Comptoir,Delta Terminal 4,"{'latitude': 40.647079071205, 'longitude': -73.7878355170751}",53,2.5,
rphJgrQfcR1wOOKjyHzGeQ,Vinoco Wine Bar & Tapas Restaurant,147 Mineola Blvd,"{'latitude': 40.7430284, 'longitude': -73.6409019}",313,4.0,11501
jtFkc3mJBCtjUzR8sS6E3Q,El Rey II Restaurant,1064 Liberty Ave,"{'latitude': 40.67808, 'longitude': -73.86987}",115,3.5,11208
kDZNCPJE2jaQcumLShJxHw,Bouchon Bistro & Wine Bar,41 Greenwich Ave Frnt,"{'latitude': 40.73541, 'longitude': -74.00069}",2,2.0,10014
gbtGZtbjaFDgTHs2x6gedQ,ININE Bistro,53 Bruckner Blvd,"{'latitude': 40.80674, 'longitude': -73.926696}",42,4.0,10454
YQSb6X8_yE3R69L4ymvAGg,Lenox Coffee,60 W 129th St,"{'latitude': 40.8100306079669, 'longitude': -73.9431898387905}",301,4.0,10027
ivmwnAuxv07YBpl_Z3Ez7Q,Kafe Neo,650 Union Blvd,"{'latitude': 40.89739, 'longitude': -74.22093}",353,3.5,07512
IJHnfZpBAUQsSu248ZHNrQ,Il Bacco Ristorante,25324 Northern Blvd,"{'latitude': 40.7710977610288, 'longitude': -73.7349030463838}",278,3.5,11362
CsncRlAhRbWDfluMeg1pzw,Crepe Master,139 W 116st,"{'latitude': 40.803225, 'longitude': -73.951278}",37,4.0,10026
lA6IvTF7J8fNC5puhyS3PA,Bellini Italian Restaurant,483 Columbus Ave,"{'latitude': 40.78457, 'longitude': -73.97317}",250,3.5,10024
iX-JFBFrKAJuv07uhHoi5g,Maison Kayser,2161 Broadway,"{'latitude': 40.7819579516292, 'longitude': -73.9812961672168}",219,3.0,10024
zITa5nzzwjxTg9zPMaXYvQ,Novitá,860 Franklin Ave,"{'latitude': 40.727604044251, 'longitude': -73.6351631693115}",488,3.5,11530
ruJ843rzQTqXVPgFkDPKsQ,LB Social,62 W Park Ave,"{'latitude': 40.58811, 'longitude': -73.66609}",144,4.5,11561
c3D2ckzacnPtdGIM8tb-_w,B Side Pizza & Wine Bar,370 W 51st St,"{'latitude': 40.76394, 'longitude': -73.9883399}",1145,4.5,10019
JGeDJgxSgyr9mxarIq32ng,Yummy Tortillas,644 Newark Ave,"{'latitude': 40.7340122759342, 'longitude': -74.0585321187973}",6,2.0,87025
wejLjvNQxkVfV4OGgMXgog,Knickerbocker Bar & Grill,33 University Pl,"{'latitude': 40.731917151719, 'longitude': -73.994446542315}",317,4.0,10003
6-2dLyBlSsOVY0UpfqE9KA,Don Pepe II,21 Bloomfield Ave,"{'latitude': 40.859492, 'longitude': -74.342245}",150,3.5,07058
DsQg_hJaaTRfGEcpWpwVtg,Cai's Cafe,420 Main St,"{'latitude': 40.5419, 'longitude': -74.36133}",103,3.5,08840
G_FgwVRC4TEfy-8rQCLRQQ,16 Prospect Wine Bar & Bistro,16 Prospect St,"{'latitude': 40.65048, 'longitude': -74.34858}",147,3.5,07090
XvJcJyI0VdottM_-q8ZlPw,Agora By Stamna,1045 Broad St,"{'latitude': 40.827659, 'longitude': -74.187154}",11,5.0,07003
yMl8P4RIUWeGDaKZu9iEzA,Brasserie 1605,1605 Broadway,"{'latitude': 40.76056, 'longitude': -73.98481}",31,2.5,10019
DeiVNRCo4kw5XUsHbXFkUg,Empire Steak House,151 E 50th St,"{'latitude': 40.75615, 'longitude': -73.97127}",284,4.0,10022
vf-5-9SA-2Yd0R7q4cI-wg,Turks & Frogs,323 W 11th St,"{'latitude': 40.73583984375, 'longitude': -74.0074844360352}",137,4.0,10014
f_qqR6Lvv4zjthcfI_jRlQ,Maison Kayser,1377 6th Ave,"{'latitude': 40.7636157, 'longitude': -73.9778702}",129,3.5,10019
4yJlGLQqa75hOlRubqtfeg,Niche Niche,43 Macdougal St,"{'latitude': 40.727734, 'longitude': -74.002643}",58,3.5,10011
kkHC13n4LQbMSIm65uQP0w,The 3rd Wave Cafe Crepes,525 Riverside Ave,"{'latitude': 40.81195, 'longitude': -74.13723}",142,4.0,07071
adVj40JtqlP9ZS64ZY0SsQ,Mishmish Cafe,215 Glenridge Ave,"{'latitude': 40.8139687, 'longitude': -74.2166824}",396,4.5,07042
J99VVAUid72FNwEqiSEnHg,Givers and Takers,286 3rd Ave,"{'latitude': 40.6773146311088, 'longitude': -73.9863216102727}",48,4.5,11215
YDcm61sM_BP_FKmFLgoPAw,Ohana,500 City Island Ave,"{'latitude': 40.85233, 'longitude': -73.78896}",140,3.5,10464
6dSiCqC9x51PZRMOvdQTpA,Pearl Oyster Bar,18 Cornelia St,"{'latitude': 40.7314099, 'longitude': -74.00197}",825,4.0,10014
qj4gZjx1ujn3BbxcANVyZg,Dulcinea Churros,445 Albee Square W Brooklyn Ny 11201,"{'latitude': 40.690810819864, 'longitude': -73.9830908055573}",64,3.5,11201
E3MkTTS4ZDjWV9YT5i6eUg,Houseman,508 Greenwich St,"{'latitude': 40.7257220530562, 'longitude': -74.0094019}",105,4.0,10013
Ei4UyR1_mMFwuunv8gRUWw,Atrio Wine Bar & Restaurant,102 N End Ave,"{'latitude': 40.715, 'longitude': -74.0158}",85,3.5,10282
tb4jjBjjyVmoaVvdcj2HEA,Von,3 Bleecker St,"{'latitude': 40.725475, 'longitude': -73.99259}",329,3.5,10012
wyZfzQYHyzEEsG8ls7VesA,Flying Lobster,144 Union St,"{'latitude': 40.6838417, 'longitude': -74.0018616}",12,4.0,11231
dPZ9wSTz7QSAZAW0eZHlmQ,Toledo Restaurant,6 E 36th St,"{'latitude': 40.74926, 'longitude': -73.98309}",54,3.0,10016
dSaMEWm0EQTG4TOeUetU5w,Jian Bing Man,11 W 32nd St,"{'latitude': 40.74761, 'longitude': -73.98631}",155,3.0,10001
MdDj13LgIs0WdbIdiyqB7Q,Pinch Chinese,177 Prince St,"{'latitude': 40.72645, 'longitude': -74.0018}",358,3.5,10012
1bjUc14khru1HXuMUe5-5w,Libertador Steakhouse - New York,1725 2nd Ave,"{'latitude': 40.78004, 'longitude': -73.95057}",444,3.5,10128
eubzIlAbF-NHCgzREr3IaA,Shish Kebab Grill,1380 Old Northern Blvd,"{'latitude': 40.8005979, 'longitude': -73.6481442}",49,4.0,11576
YWA7h0vC25Xyvq3xb_pMxA,Ruth's Chris Steak House,1000 Harbor Blvd,"{'latitude': 40.759446, 'longitude': -74.022704}",435,4.0,07086
kXOmIqklq8-TqvOJKRdGtg,Romanoff Restaurant,2670 Coney Island Ave,"{'latitude': 40.591507, 'longitude': -73.9608459}",37,3.5,11235
t-KNCZ7WtIWedBzYu_li3Q,Summit House,395 Springfield Ave,"{'latitude': 40.71826, 'longitude': -74.35853}",185,4.0,07901
Y2ozBryp-FognnApUuzkGg,Daily Press Coffee,505 Franklin Ave,"{'latitude': 40.6814904, 'longitude': -73.9555811}",158,3.5,11238
TZx6wJTEvnFcgzdZxSIPcQ,La Griglia Seafood Grill & Wine Bar,740 Kenilworth Blvd,"{'latitude': 40.6781578063965, 'longitude': -74.2848358154297}",118,4.0,07033
-TzUzBJy0zKjJReMuw3Y5A,Angel's Recipe Ice Cream & Crepes,312 Central Ave,"{'latitude': 40.7454667, 'longitude': -74.0494966}",113,4.5,07307
aOdbXPdCPrckxo_it5xwSA,The Otheroom,143 Perry St,"{'latitude': 40.734966, 'longitude': -74.008028}",298,4.0,10014
opwt5LRIv9MMFwOLHkPVSQ,The Tavern by WS,37 Hudson Yards,"{'latitude': 40.7551434, 'longitude': -74.0022535}",21,4.5,10001
cDUait5j29Pe0QynQ3JtYQ,Gradisca,126 W 13th St,"{'latitude': 40.73709, 'longitude': -73.99863}",373,4.0,10011
OkhbpTKJMb5_osTuynmT9Q,Luke's Bar and Grill,1394 3rd Ave,"{'latitude': 40.77467, 'longitude': -73.95735}",139,3.5,10075
GnpMYuiz_jWPexVMKYr1SA,Manhattan Espresso Cafe,146 E 49th St,"{'latitude': 40.755742, 'longitude': -73.972088}",79,4.0,10017
7oNuDMESKejMgJFlkQwxmQ,Avena Downtown,260 6th Ave,"{'latitude': 40.7289, 'longitude': -74.00216}",75,4.5,10014
FR_E9_Z3WG5HjeIUyTKSWw,Antonio's Kitchen,76-08 21st Ave,"{'latitude': 40.7704153034747, 'longitude': -73.8933003575181}",138,3.5,11370
2KgB3l4gbxt4VJNMzwIkDA,Corkbuzz Chelsea Market,75 9th Ave,"{'latitude': 40.7422167724687, 'longitude': -74.0060891389007}",123,4.0,10011
E5Jd2NvkcDh8Yrd_drtoEA,Wafels and Dinges,393 West St,"{'latitude': 40.73294, 'longitude': -74.01001}",18,3.0,10014
RW-v9cm9rQZS9cSihuXfvw,Brandy Library,25 N Moore St,"{'latitude': 40.720073, 'longitude': -74.007227}",604,4.0,10013
vcWBEcQPmwkYj9yMLaU17w,Sony Hall,235 W 46th St,"{'latitude': 40.759623, 'longitude': -73.987196}",94,3.5,10036
BCM2FJYLnrGc9tHg2AEtSg,Sakeer Deli,220 Rogers Ave,"{'latitude': 40.66836, 'longitude': -73.95361}",6,3.0,11225
I5f6cwNLxvfQQXXcy374qQ,Piattino,67 Union Pl,"{'latitude': 40.7170916817546, 'longitude': -74.358348}",158,4.0,07901
0ROpM3UcZhprN6dhwK2Hsw,Joe & Pat's Pizzeria,168 1st Ave,"{'latitude': 40.72892, 'longitude': -73.98411}",178,4.0,10009
Z6te3r2X6EoB1HXF4XmctQ,Blue Ribbon Downing Street Bar,34 Downing St,"{'latitude': 40.7292048796869, 'longitude': -74.0038925739262}",222,4.5,10014
geSr15H5wurRsaeIreKmRA,Varenichnaya,3086 Brighton 2nd St,"{'latitude': 40.57654, 'longitude': -73.96516}",89,4.5,11235
ZhEMIxeTh-FmaqJG51H3JQ,Gina Marie's Trattoria,546 Gramatan Ave,"{'latitude': 40.9255154753332, 'longitude': -73.8360627330371}",42,4.5,10552
iM6ZhwCIeQ0a_zR3YtnTLA,Bar Suzette At Broadway Bites,1271 Broadway,"{'latitude': 40.7482605, 'longitude': -73.988472}",7,2.5,10001
TuGFxspYWd0smugwUeN9sA,A Gusto Thai Bistro,1450 Fulton St,"{'latitude': 40.6798609, 'longitude': -73.942852}",137,3.5,11216
5IWHqWkAw89vZ1xz5c0Nww,XO Creperie,2027 Emmons Ave,"{'latitude': 40.5841369628906, 'longitude': -73.9466400146484}",70,3.0,11235
FlD2KyaAIg-o8d8TzsOerw,Winston's Whiskey & Wine Bar,14 S Park Ave,"{'latitude': 40.655673, 'longitude': -73.645809}",151,4.0,11570
kgGfvA1zfh83no_2sD3_XA,Dino & Harrys Steakhouse,163 14th St,"{'latitude': 40.753367, 'longitude': -74.027678}",306,3.5,07030
B9u-5mXG_DSmCHzHZR03Hg,The LVI Bistro,225 Birch Hill Rd,"{'latitude': 40.8798844, 'longitude': -73.5963911}",43,3.5,11560
DZE4ThXa7d0kSXnR3Hb-kg,Junoon,27 W 24th St,"{'latitude': 40.743193, 'longitude': -73.990838}",1479,3.5,10010
Trw7ZZlMjlSLqa0owjhxhA,1742 Wine Bar,1742 2nd Ave,"{'latitude': 40.780723, 'longitude': -73.949302}",927,3.5,10128
QxxAKpozNoKaFXtfRovUkw,PJ Charlton,549 Greenwich St,"{'latitude': 40.7272789334111, 'longitude': -74.0086482927061}",19,3.5,10013
MrmBCXHcoiXktTSY5YKVcA,Librettis Restaurant,554 Nassau St,"{'latitude': 40.76412, 'longitude': -74.24711}",115,3.5,07050
889z8wsV9R1X2CAp63wrsw,Casa Apicii,62 W 9th St,"{'latitude': 40.733818, 'longitude': -73.998742}",148,4.0,10011
QJ8LyIc4ZZjsaxz-OtEQGQ,Bar'Lees,157 Mamaroneck Ave,"{'latitude': 40.9499082, 'longitude': -73.7330983}",70,4.0,10543
kPwydmpHg_8Tixf37DUfKw,J-Petal,4801 5th Ave,"{'latitude': 40.6460099, 'longitude': -74.00902}",42,4.0,11217
bw3D2i2su6PxCU6bsZ95tA,Ernie's Wine Bar + EATS,7 Pondfield Rd,"{'latitude': 40.942057, 'longitude': -73.834186}",66,4.5,10708
2VDKr3954XX41KwEcbX7lg,Green Fig,570 10th Ave,"{'latitude': 40.759171, 'longitude': -73.9954561}",140,3.5,10036
PsKVwP5k5G1-o0r-m2Fx2A,A Taste Of Magic,733 9th Ave,"{'latitude': 40.76337, 'longitude': -73.989431}",65,4.5,10019
ygbEbLgs-GAlIYJdsrImQg,The Capital Grille,630 Old Country Rd,"{'latitude': 40.7394690791552, 'longitude': -73.6150392637615}",631,4.5,11530
m77JIwHI2izkARrQUehKKA,Sandy Restaurant,2261 2nd Ave,"{'latitude': 40.797256, 'longitude': -73.937934}",71,2.5,10035
MyVbXtvst8X7sbR7gUA_ug,Cacio E Vino,80 2nd Ave,"{'latitude': 40.726384, 'longitude': -73.988873}",345,3.5,10003
d7Asc4q2ImoPlA_BhfroTQ,Kesté Pizza & Vino,271 Bleecker St,"{'latitude': 40.73154, 'longitude': -74.00293}",1408,4.0,10014
6TIkBQs6D8IZ0uwpn7c_Pw,Beetle House,308 E 6th St,"{'latitude': 40.72708, 'longitude': -73.98801}",1006,3.5,10003
ZirjSKKF381tV7VJpAGfeA,Shisha Cafe & Hookah Lounge,131-17 Liberty Ave,"{'latitude': 40.690577, 'longitude': -73.814522}",22,3.0,11419
a9LUKZPD-2G2uz7iXVED8w,Aozora Japanese Restaurant,407 Bloomfield Ave,"{'latitude': 40.81309, 'longitude': -74.21604}",237,4.0,07042
PsYY7NHs5cFEI5hW5IZUlg,The Creek & The Cave,10-93 Jackson Ave,"{'latitude': 40.7432511476929, 'longitude': -73.9517892774468}",371,3.5,11101
LX6VHI1RH5cdCELjrpeUQQ,Bistro Jeffrey's,116 Newark Ave,"{'latitude': 40.720052, 'longitude': -74.04258}",600,3.0,07302
oexDsgqmXc9Qe3fy3uYx7g,F & J Pine Restaurant,1913 Bronxdale Ave,"{'latitude': 40.848685, 'longitude': -73.862069}",551,3.5,10462
Hc0p6xWxJthMZIlckFzgZA,Eleven B,174 Avenue B,"{'latitude': 40.72745, 'longitude': -73.97974}",208,3.5,10009
GqTgQEqwf3k5JyE7DHDhjw,Numero 28 Pizzeria Napoletana,176 2nd Ave,"{'latitude': 40.73041, 'longitude': -73.98595}",531,4.0,10003
34Ll2wHSX1EjaHKeB8zm3w,Summit Greek Grill,90 Summit Ave,"{'latitude': 40.717472076416, 'longitude': -74.3564224243164}",184,3.5,07901
Gm88RaVB7CHJQpSQpMVr7A,Gaslight Brewery & Restaurant,15 S Orange Ave,"{'latitude': 40.746514, 'longitude': -74.259309}",257,3.0,07079
XWUexKL_3qm9-XbLPHXm6w,The Iron Horse,20 Washington Ave,"{'latitude': 40.991749685383, 'longitude': -74.033694586295}",271,3.0,07675
IFQ1CXX3QTiuOjeXYvtWLw,Frankie & Johnnie's Steakhouse,320 W 46th St,"{'latitude': 40.759956, 'longitude': -73.988926}",262,3.5,10036
c1I-jzt3qwavgN3xgeSSTg,Uptown Swirl,732 7th Ave,"{'latitude': 40.760304, 'longitude': -73.984103}",257,3.5,10019
sgv6Fd6lgP7fa099TLx36Q,The Garden,331 Morris Ave,"{'latitude': 40.66987, 'longitude': -74.21842}",61,3.0,07208
J840trvIM65XNFAYrclNEA,Belo Bar,104 Hudson St,"{'latitude': 40.737527, 'longitude': -74.030057}",51,4.5,07030
cG5_keN7icMCQMGxrob0fQ,African Pot Eatery & Bar,564 S Broad St,"{'latitude': 40.65051, 'longitude': -74.2158}",24,4.0,07202
Z67mgMkN3RfdPEX5mXsyYA,Piacere,351 Broome St,"{'latitude': 40.7196979, 'longitude': -73.9951175}",672,4.0,10013
EtgNqPyHjN2sCi_LTXvAIQ,Bagel Crepas Cafe,5520 Hudson Ave,"{'latitude': 40.7842859330971, 'longitude': -74.0147852547378}",27,2.5,07093
zqbjE3QLDfWpzyFARJ_cng,Posto 22,22 Division St,"{'latitude': 40.90866, 'longitude': -73.78353}",285,4.0,10801
EOog1ckMzuxiPAyxGlvStQ,PF Seafood & Market Restaurant,1090 Bloomfield Ave,"{'latitude': 40.854254, 'longitude': -74.308186}",138,4.0,07006
KeTnB4wiSKj_45Cf2JnYjA,Croque Madame,Terminal 5,"{'latitude': 40.646213, 'longitude': -73.777703}",28,2.0,11422
kuUQ4vHtVDhmcwMO_zmW4A,Chefski's Polish Home Made Cooking,360 Main Ave,"{'latitude': 40.8593740378521, 'longitude': -74.104877887882}",52,4.0,07057
66vrcrSXE1KOTusJV4-T3Q,Rosie's Wine Bar,514 North Ave,"{'latitude': 40.6527785, 'longitude': -74.3298698}",149,3.0,07027
PisDNsD16J5QbwLPqjODcQ,Gleason's Tavern,312 W 58th St,"{'latitude': 40.767637, 'longitude': -73.98329}",2,4.5,10019
tt4CLZz-Az3IimdRtZ2KCA,Yolo Yogurt & Desserts,1355 Old Northern Blvd,"{'latitude': 40.8005303, 'longitude': -73.6489063}",82,4.5,11576
FVTDv0sQrZkXcqWnxZE9ow,Iberia Tavern & Restaurant,82 Ferry St,"{'latitude': 40.73152, 'longitude': -74.16161}",322,3.0,07105
1xA_G41I-OVyZGXARY71UQ,Maier's Brick Cafe,157 Lakeview Ave,"{'latitude': 40.6660022805392, 'longitude': -73.6653490914711}",46,3.5,11563
k1pKlK5G5LTv5Y-hT8ni8A,Yogurt La Crepe,2902 Ditmars Blvd,"{'latitude': 40.7765617, 'longitude': -73.9117813}",105,3.5,11105
SH4MM1V0xso8tqmq5pHA9w,Il Pozzo Wine Bar & Kitchen,46 Atlantic Ave,"{'latitude': 40.65576, 'longitude': -73.67146}",25,4.5,11563
ri5S3OaX9IPhcZOwPZ_5xw,The Wine Bar and Restaurant,40 First Ave,"{'latitude': 40.41494, 'longitude': -74.03708}",57,4.0,07716
tRlCk6PeJajbJMmqr-vnyQ,Ruth's Chris Steak House,600 Old Country Rd,"{'latitude': 40.7427477, 'longitude': -73.6155755}",498,4.0,11530
ehJBqB3YknAZOrupJNqB8g,Cookies N' Crepes,195 Newark Ave,"{'latitude': 40.72125, 'longitude': -74.04603}",283,3.5,07302
N4V9aeManzL4PhjZX7iKKw,Table XII,109 E 56th St,"{'latitude': 40.760807, 'longitude': -73.970344}",2,2.5,10022
59Oo7Cn68EBqoF9vhKNBSg,Slowly Shirley,121 W 10th St,"{'latitude': 40.7347400940875, 'longitude': -73.9995851700064}",106,3.5,10011
JhSdD5iLmGcDCy_LHmyMgg,The Champagne Bar,Fifth Avenue At Central Park S,"{'latitude': 40.7642344498463, 'longitude': -73.9742517471313}",75,3.5,10019
FtI8OKz6P1qiwQkJ1ulP_g,Barclay Paris Pastries,225 W 34th St,"{'latitude': 40.751865, 'longitude': -73.991707}",2,1.0,10122
tO4c-m81ftQvrDmod5UDmA,BK Sweeney's Uptown Grille,636 Franklin Ave,"{'latitude': 40.72411, 'longitude': -73.63393}",143,3.5,11530
HCDqNeHXrFRgQWQI--WKXA,Arbuz,1706 Sheepshead Bay Rd,"{'latitude': 40.585827, 'longitude': -73.951985}",214,4.0,11235
YmZRrBtM6-mJHmy0We8xIg,Maison Kayser,370 Lexington Ave,"{'latitude': 40.75058, 'longitude': -73.97685}",41,3.5,10017
GKFy5-4dVxkKxjWZ3dBDbw,Mompou Tapas Bar & Restaurant,77 Ferry St,"{'latitude': 40.731356, 'longitude': -74.162046}",397,3.5,07105
iUqWxpmnobBfFFVMraK0tw,Fire & Oak - Jersey City,479 Washington Blvd,"{'latitude': 40.7249399, 'longitude': -74.03631}",612,4.0,07310
kkyHnaqIBW7WaJ-z_YooCA,Untitled at the Whitney,99 Gansevoort St,"{'latitude': 40.739533, 'longitude': -74.008549}",291,4.0,10014
GbfqX3wU_MvgtnFakGCIyA,Vincent's Restaurant,14 Atlantic Ave,"{'latitude': 40.6565833, 'longitude': -73.6713225}",137,3.5,11563
xcdWp_C0yijCaD84RV29Og,River Palm Terrace,41-11 Route 4 W,"{'latitude': 40.92671, 'longitude': -74.09179}",125,4.0,07410
qB534YjoC_fx9S1vi3U7bg,Original Pancake House,817 Bloomfield Ave,"{'latitude': 40.8511396, 'longitude': -74.296983}",363,4.0,07006
hTOinmSdn93oMc9tVItqyA,Stony Hill Inn,231 Polifly Rd,"{'latitude': 40.87504, 'longitude': -74.06083}",123,3.5,07601
hc6y8mZatgGbTznulvo--g,Roma Ristorante,33 Crystal St,"{'latitude': 40.7919, 'longitude': -74.13222}",60,4.0,07031
