Business_ID,Name,Address,Coordinates,Num_of_Reviews,Rating,Zip_Code
GGRMY-twaqZf_NIAprBJkg,Junzi Kitchen,135 W 41st St,"{'latitude': 40.754886, 'longitude': -73.985688}",129,4.0,10036
IhSVn0TaX8xXb3wcQ-fgcA,Vanessa's Dumpling House,118A Eldridge St,"{'latitude': 40.71839, 'longitude': -73.9917399}",2649,4.0,10002
ubeG-hyIV8qoSSAk_pAZ2A,No Pork Halal Kitchen,50 4th Ave,"{'latitude': 40.68332, 'longitude': -73.97936}",124,4.0,11217
qHi_FA4zSEkFshXQ4Chc9A,Jiang Diner,309 E 5th St,"{'latitude': 40.7268045, 'longitude': -73.9882662}",128,4.0,10003
C3tP0fNNAoxOAC3O406CXQ,Le Sia,651 9th Ave,"{'latitude': 40.76072, 'longitude': -73.99119}",39,4.5,10036
GmtybiZEicQ4qqPTzhqVew,Taste of China,7100 Grand Ave,"{'latitude': 40.72762, 'longitude': -73.892011}",72,3.5,11378
R7EGjHWw0tNheY6-ahH8fQ,Tuome,536 E 5th St,"{'latitude': 40.72412482724, 'longitude': -73.9828906263924}",503,4.5,10009
3gqKLANaXNsHZnPDjKrcTg,Win Son,159 Graham Ave,"{'latitude': 40.70747, 'longitude': -73.94339}",495,4.0,11206
4NCvsUR3cKLaPgIZJK622w,Chang Hong Chinese Restaurant,409 Irving Ave,"{'latitude': 40.696949, 'longitude': -73.910232}",12,4.0,11237
RkcQl4uEJWblWf4xX8ssqQ,Wa Jeal Sichuan Chili House,1588 2nd Ave,"{'latitude': 40.77536, 'longitude': -73.95317}",405,3.5,10028
l44CFBTejwL0ElKmkH7xQQ,Decoy,529 Hudson St,"{'latitude': 40.734196, 'longitude': -74.006519}",424,4.0,10014
LJntAPKObO0OfydYm3_bzQ,Kings Co Imperial,168 1/2 Delancey St,"{'latitude': 40.7180159, 'longitude': -73.9853739}",71,4.0,10002
4WyXnioHqTIcaFFN_TS1Vw,Ling Long Xuan Restaurant,586 Newark Ave,"{'latitude': 40.73237, 'longitude': -74.0569}",151,4.0,07306
7ZQSMqWzvXMSetXnii2fBg,Excellent Dumpling House,165 W 23rd St,"{'latitude': 40.7440494396358, 'longitude': -73.995028194335}",633,4.0,10011
i9OqZT0dLMPC1TbMtyaIWQ,The Noodle,370 Malcolm X Blvd,"{'latitude': 40.81002, 'longitude': -73.94352}",8,4.5,10027
kueEZRLEaNVo6Cow3hf56Q,Nice Day Chinese,170 Bleecker St,"{'latitude': 40.72867, 'longitude': -74.0007}",5,4.5,10012
XaEFFUabnbH8ZF7ccmSAlQ,South Of The Clouds,16 W 8th St,"{'latitude': 40.73264, 'longitude': -73.99752}",214,4.0,10011
IgTNgGE0qvTjkmCUzrNwtQ,Michael & Ping's Modern Chinese Take-Out,437 3rd Ave,"{'latitude': 40.672501, 'longitude': -73.990177}",261,3.5,11215
PGeL1b4xNJggpZsHEGoxjg,Mr Chow,121 Hudson St,"{'latitude': 40.7201045, 'longitude': -74.0087721}",389,3.0,10013
wurhcLKXD4YJ5XfTxpbE5Q,Grand Sichuan,229 9th Ave,"{'latitude': 40.747413, 'longitude': -74.001052}",456,3.5,10001
MdDj13LgIs0WdbIdiyqB7Q,Pinch Chinese,177 Prince St,"{'latitude': 40.72645, 'longitude': -74.0018}",358,3.5,10012
i68ePkcGmSimy2_OTDo5qQ,Happy Garden 813,513 6th Ave,"{'latitude': 40.73699, 'longitude': -73.99744}",1,5.0,10011
S5VN-lFmTdI5VVQ0qFyfCQ,Fortune Place,286 Broadway,"{'latitude': 40.70849, 'longitude': -73.9585}",16,3.5,11211
kHlYnhMOoMBbe3VCZflpKQ,Spy C Cuisine,72-06 Austin,"{'latitude': 40.71903, 'longitude': -73.84249}",225,4.0,11375
LT0yyLNM84EiJj9DL0rfHA,Hui Restaurant & Bar,314 E 70th St,"{'latitude': 40.76701, 'longitude': -73.95846}",165,4.5,10021
VbFYau70iG_s6UNFwYtGVQ,Xu's Public House,15 Union Square W,"{'latitude': 40.73589, 'longitude': -73.9917}",106,4.0,10003
56wxE888GknVcUeAXBfqFw,Shanghai Lee,157 Franklin St,"{'latitude': 40.7318, 'longitude': -73.9582099}",124,3.0,11222
y-c0jyeEoCotVLPrT8iI7A,Chen Yuan Chinese Food,714 Knickerbocker Ave,"{'latitude': 40.6942395539858, 'longitude': -73.9105729000734}",14,4.0,11221
KBZQN540Xz6LbXLRVOMc0w,Hunan Delight,1467 York Ave,"{'latitude': 40.770678, 'longitude': -73.951296}",187,3.5,10075
I_Va7AZSHpEwX75S-3hHLQ,Noodle Fun,1744 1st Ave,"{'latitude': 40.7795333862305, 'longitude': -73.9470367431641}",150,4.0,10128
vWEKZVPIYFewfqCOkkvVIQ,Lin's Garden,652 Seneca Ave,"{'latitude': 40.7034531, 'longitude': -73.9090729}",49,4.0,11385
WVsPyl-DGRu0O_rQYdIMVQ,The Best Sichuan,47 W 39th St,"{'latitude': 40.75266, 'longitude': -73.98459}",46,4.0,10018
Bwj7nzWphGV6FaZ_ygTSOg,Happy Hot Hunan,969 Amsterdam Ave,"{'latitude': 40.80133, 'longitude': -73.96466}",162,3.5,10025
X4hEgOBOLTYFhlWO-gAFxQ,Tipsy Shanghai,228 Thompson St,"{'latitude': 40.72929, 'longitude': -73.99882}",201,4.0,10012
vODvsWDPppO5-AoKpjcQ8w,Fu Xing,273 W 38th St,"{'latitude': 40.7547, 'longitude': -73.991055}",8,4.5,10018
lKxmH-hQ6ezKbq4URKrd-Q,May Wah Fast Food,190 Hester St,"{'latitude': 40.71825, 'longitude': -73.99842}",350,4.0,10013
rHg81VzTGVREMCfMmgYMog,Delicious Wok,5952 Summerfield St,"{'latitude': 40.700328, 'longitude': -73.896705}",31,4.5,11385
u5-S5ElOzXnavuZ2gFsCpg,Manting,150 W 49th St,"{'latitude': 40.7601476826859, 'longitude': -73.9829980954528}",271,3.5,10019
PKkCtyZQpVEzivSF41ZgIw,Sunrise Chinese Restaurant,3320 Broadway,"{'latitude': 40.760806, 'longitude': -73.923281}",50,3.5,11106
1fVp9c5Vw04ig171a_juRw,U Like,602 Marcy Ave,"{'latitude': 40.694007, 'longitude': -73.949259}",50,4.0,11206
3fBiB3slTfBpmf39vD7sJw,Jade Garden,4028 Broadway,"{'latitude': 40.841846, 'longitude': -73.938944}",87,3.5,10032
QGldR7s9_qV_35iGtkcNyA,Asia Harbor,402 Church Ave,"{'latitude': 40.643948, 'longitude': -73.9763473}",108,4.0,11218
croh2zWlbPyCQTNS11klcg,China River 川聚院,258 W 44th St,"{'latitude': 40.7581711239604, 'longitude': -73.9883149042726}",201,4.0,10036
zubN8Ve-RyoljRZV4NRxEQ,Wo Hop,17 Mott St,"{'latitude': 40.7142239034582, 'longitude': -73.9988691693115}",1466,3.5,10013
ZN2Z_ImFRxueRhNUSoCbWw,Panda Chinese Restaurant,20 Henry St,"{'latitude': 40.71272, 'longitude': -73.99688}",2,5.0,10002
YoGcGxo9JxE7NtmMtPaNng,Golden Wok,4218 43rd Ave,"{'latitude': 40.745129, 'longitude': -73.921549}",46,3.0,11104
EFihj7vsRRXiF5la-UURyw,Hop Kee,21 Mott St,"{'latitude': 40.714458, 'longitude': -73.998889}",795,3.5,10013
