Business_ID,Name,Address,Coordinates,Num_of_Reviews,Rating,Zip_Code
VwXHwFedp41olqrKNYKCWQ,Djerdan Burek Astoria,3404 31st Ave,"{'latitude': 40.762911, 'longitude': -73.921069}",139,4.0,11106
1hdwhb6kzLxL3Lt3PxoHKA,Shoo Shoo,371 Broome St,"{'latitude': 40.72015, 'longitude': -73.99623}",100,4.0,10013
32163sAKsk3y_HagU9oIUA,Salam Restaurant,104 W 13th St,"{'latitude': 40.73669, 'longitude': -73.997985}",104,4.0,10011
uwx3yy7Wu5u55EiXRv03aQ,Ali Baba,912 Washington St,"{'latitude': 40.747742, 'longitude': -74.028024}",289,4.0,07030
L-IuiVoFMDSw2K6OAciP1g,Mamoun's Falafel,119 MacDougal St,"{'latitude': 40.7302874, 'longitude': -74.0004383}",2394,4.0,10012
CCBy_QYHbTtPrAKHS3pqHg,Pita Palace,413 Graham Ave,"{'latitude': 40.7172485, 'longitude': -73.9448511}",243,5.0,11211
sVkwEFET38Myz3dM1uZpiw,Reunion,544 Union Ave,"{'latitude': 40.7171, 'longitude': -73.95164}",444,4.0,11211
Bt6RoIcazXayp1a8lMSvzA,Shalel Kitchen,65 W 70th St,"{'latitude': 40.7760977, 'longitude': -73.9793291}",611,4.0,10023
228DO__YwYmliMx6Q5jTtw,Turco Mediterranean Grill,604 9th Ave,"{'latitude': 40.75913, 'longitude': -73.9918}",563,4.0,10036
OnboaU__upCD7tMXuSi4jw,Baalbek Lebanese Restaurant,2600 Tonnelle Ave,"{'latitude': 40.7732, 'longitude': -74.04091}",9,3.5,07047
diUPT_muypq7W7dGSuSB-Q,La'Mezza,63 Nathaniel Pl,"{'latitude': 40.895738, 'longitude': -73.976122}",188,3.5,07631
xEnNFXtMLDF5kZDxfaCJgA,The Halal Guys,W 53rd St,"{'latitude': 40.76477, 'longitude': -73.98614}",9503,4.0,10019
l74csFd6zx4vj5lneHJSSQ,Kulushkat,1137B Washington Ave,"{'latitude': 40.66123, 'longitude': -73.96057}",134,3.5,11225
6KcS6hc2j4kJi2XTGxC1eg,Bodrum Mediterranean Restaurant,584 Amsterdam Ave,"{'latitude': 40.78935, 'longitude': -73.97411}",399,4.0,10024
cuUmPDEY-1KXzShGdpsqag,Turkish Kitchen,386 3rd Ave,"{'latitude': 40.74189, 'longitude': -73.98136}",566,4.0,10016
RqCMsa0IuHWhML0BEjW8_w,Boulud Sud,20 West 64th Street,"{'latitude': 40.7718614234522, 'longitude': -73.9816256082283}",748,4.0,10023
UqYxtrutXYdielZXMFLZug,Layali Dubai,24-17 Steinway St,"{'latitude': 40.7685091, 'longitude': -73.9109881}",134,3.5,11105
TxHx1fb8O_MsfQB_ODdTQg,Hummus Place,305 Amsterdam Ave,"{'latitude': 40.780044, 'longitude': -73.98027}",618,4.0,10023
0LhrOS_zzu-MlIwmN9ljoA,Grill Point 181,736 W 181st St,"{'latitude': 40.85055, 'longitude': -73.9375}",77,4.0,10033
N51w2HM8ODZWyDKn9KcVvA,Kofte Piyaz,881 5th Ave,"{'latitude': 40.6514550017949, 'longitude': -74.0035843849182}",212,4.0,11232
77RmZE8OkNBxSPniHIaoaw,Uncle Momo,702 Bloomfield Ave,"{'latitude': 40.818153, 'longitude': -74.223335}",365,4.0,07042
47J3jLkclOMXExoPoIpnag,Hummus Market,361 Graham Ave,"{'latitude': 40.71541, 'longitude': -73.94469}",182,4.5,11211
JhB5b1Z7wR1hfGCw3iUMRw,Rose's of Englewood,126 Engle St,"{'latitude': 40.8969841003418, 'longitude': -73.971321105957}",87,4.0,07631
IFZ3_d01uflGixWrrD8_gg,Ariana Afghan Kebab Restaurant,787 9th Ave,"{'latitude': 40.76515, 'longitude': -73.98813}",490,4.0,10019
v0LGazMDlyPX5ceLYpZyTg,Akdeniz Mediterranean Restaurant,19 W 46th St,"{'latitude': 40.756519714277, 'longitude': -73.9800018306885}",391,4.0,10036
dzI6MzwKbrhJN5dEeUbX0w,The Hummus & Pita,585 6th Ave,"{'latitude': 40.73928, 'longitude': -73.99605}",645,4.0,10011
wA_KKu3X36JcaUPgFjyIHg,Glasserie,95 Commercial St,"{'latitude': 40.7376154, 'longitude': -73.9560697}",361,4.0,11222
NzIu9dOcDrd0UVMB1Kx6PQ,Rakka Cafe,81 St Marks Pl,"{'latitude': 40.72782, 'longitude': -73.98551}",144,3.5,10003
Ti-957LNURM0Gy2CXIbQOw,Hummus Kitchen,768 9th Ave,"{'latitude': 40.76427, 'longitude': -73.98797}",791,4.0,10019
cG9aOGzPioO4zl6jxuhMLg,ilili Box,700 8th Ave,"{'latitude': 40.758712, 'longitude': -73.988281}",60,3.5,10036
gpXJ1CuI01-5wnshykD-XA,Al Ameera Restaurant,5122 John F Kennedy Blvd,"{'latitude': 40.7854854567643, 'longitude': -74.0230022403715}",71,4.0,07093
zmWM-mfenM3N_yTaItG1FA,Cedars,5 Main Ave,"{'latitude': 40.85476, 'longitude': -74.11908}",281,4.0,07057
3FzpZE56CHuipiY_JDT3EA,Zyara Restaurant,25-53 Steinway St,"{'latitude': 40.76648, 'longitude': -73.91251}",180,4.0,11103
azCB19UzoGl7njg5FDudaw,Sumac,1198 Forest Ave,"{'latitude': 40.6263033995038, 'longitude': -74.1298565325409}",118,3.5,10310
gP8mp6O-z21prrrQ4nfABg,Sinbad Seafood & Steak,7721 5th Ave,"{'latitude': 40.62726, 'longitude': -74.02323}",49,4.0,11209
94eak-DwAfD5Dsce1b4vZQ,Pita Shack,2319C Route 22 E,"{'latitude': 40.690745, 'longitude': -74.29163}",125,4.5,07083
9wRlyAndMwK0n1SlzywRjQ,The Family Store,6905 3rd Ave,"{'latitude': 40.63544, 'longitude': -74.026}",168,4.5,11209
G2bUXNwpD3uf2AdmD1b_Pg,Gazala Place,709 9th Ave,"{'latitude': 40.76265, 'longitude': -73.98978}",372,3.5,10019
-X-jyF6Wblm3R3ExI-6EVg,Pasha Restaurant,70 W 71st St,"{'latitude': 40.7765809, 'longitude': -73.9790791}",399,4.0,10023
SysAthrDghPL62a6OElOCQ,Local 92,92 2nd Ave,"{'latitude': 40.726957, 'longitude': -73.9885354}",433,4.0,10003
lMyJ9lrwRddpsOR_WeMSww,Gypsy Grill,187 Newark Ave,"{'latitude': 40.7212996, 'longitude': -74.0457456}",490,4.0,07302
O8XXOQ1crVOjGsz1ARKCFA,Stefanos Mediterranean Grille,700 Plaza Dr,"{'latitude': 40.7864566, 'longitude': -74.0454879}",203,4.0,07094
xIXGcLO6ubSGPgyGGJCLtA,Pastrami Masters,812 Grand St,"{'latitude': 40.711796, 'longitude': -73.941006}",20,4.0,11211
_IXwnlEd4DsiXuruRiRl9Q,Pera Mediterranean Brasserie,303 Madison Ave,"{'latitude': 40.75228, 'longitude': -73.9795}",404,3.5,10017
xuthD1yQKElS4PdXRSF2AA,Madison Cafe & Grill,6 Madison Ave,"{'latitude': 40.9415289, 'longitude': -73.963018}",104,4.0,07626
h_X1VLP4eVHmaQW6yAAbBg,Truva Cafe and Grill,22-41 31st St,"{'latitude': 40.7750966778383, 'longitude': -73.9116586888159}",365,4.0,11105
awRxWGb5C77OYCa-g32fUg,Ruzana,486 85th St,"{'latitude': 40.6221721770876, 'longitude': -74.0260156989098}",178,4.5,11209
