Business_ID,Name,Address,Coordinates,Num_of_Reviews,Rating,Zip_Code,Cuisine
tsvElYYtUBAEdfK6plnxlg,Villa Mosconi,69 Macdougal St,"{'latitude': 40.72859, 'longitude': -74.002}",198,4.0,10012,italian
HV8xairb2qct7wSHqNwqXw,Levante,26-21 Jackson Ave,"{'latitude': 40.74764, 'longitude': -73.94173}",232,4.0,11101,italian
p4TYRKQ82N5Ntb6RPdLPMg,Bruno's Ristorante,158-22A Crossbay Blvd,"{'latitude': 40.6595993041992, 'longitude': -73.8433990478516}",231,4.5,11414,italian
PQd4M3cuSgdweWgLgZIslQ,Inatteso Pizzabar,28 West St,"{'latitude': 40.7056571, 'longitude': -74.0172056}",317,4.0,10004,italian
M8YwGe-wHwBGRz3DbTpqDQ,Piccolo Sogno,195-14 47th Ave,"{'latitude': 40.7524351, 'longitude': -73.7858436}",180,4.0,11358,italian
K9kL1ice5jlkPXcNyTus3Q,Pasta Lovers,142 W 49th St,"{'latitude': 40.759899, 'longitude': -73.982994}",357,3.5,10019,italian
ZLPYcgEeRllSoeWyr7y4Ig,Totonno's,1524 Neptune Ave,"{'latitude': 40.578805, 'longitude': -73.983811}",809,4.0,11224,italian
p-BHJdQ57eM-WlKTP7B44w,Antika,36-08 30th Ave,"{'latitude': 40.76466, 'longitude': -73.91722}",445,3.5,11106,italian
13GEQ-lgTcydZda7lhv_hw,La Palina Restaurant,159 Avenue O,"{'latitude': 40.610958, 'longitude': -73.9788477}",181,4.0,11204,italian
Zub6WrbrS_4XMI1mPbyeiw,La Panineria,1 W 8th St,"{'latitude': 40.7324876186231, 'longitude': -73.9967531074097}",207,4.0,10011,italian
MTQpqHo-cCAPK7c9fd6zHw,Il Mattone,49 Beach St,"{'latitude': 40.720799, 'longitude': -74.0091255}",84,4.5,10013,italian
InmlNc9iVwzXBqRIB8T19g,Russo's Mozzarella and Pasta,363 7th Ave,"{'latitude': 40.6657676696777, 'longitude': -73.9822006225586}",196,4.0,11215,italian
C-V8rvmamxMzu7EoQkcFrg,Keste Wall Street,77 Fulton St,"{'latitude': 40.709132, 'longitude': -74.004676}",193,4.0,10038,italian
xJm9JJLooQ1Sc7ncM2-JJA,The Meatball Shop,170 Bedford Ave,"{'latitude': 40.7182749, 'longitude': -73.9576213}",1238,4.0,11249,italian
8cnfXAq6ehOsGRw4rh-dzQ,Sam's,238 Court St,"{'latitude': 40.685920715332, 'longitude': -73.9945220947266}",223,4.0,11201,italian
QhRQE6nOMLd00kV2k-IsbQ,Augustino's,1104 Washington St,"{'latitude': 40.75024, 'longitude': -74.02732}",301,4.0,07030,italian
THKnKxcaYAW4ItT8HMZvhA,Next Door,2005 Emmons Ave,"{'latitude': 40.5838814, 'longitude': -73.9480362}",175,4.0,11235,italian
UU-VNxsgJ3BWgpVQbUChig,Beccofino,5704 Mosholu Ave,"{'latitude': 40.9053542, 'longitude': -73.9004326}",130,4.0,10471,italian
jo30o65XFWmgMJS86zFiFQ,La Mela Ristorante,167 Mulberry St,"{'latitude': 40.719907, 'longitude': -73.997294}",764,3.5,10013,italian
qTHBQdWfw1RSCjQwoUcLiw,Lucciola,621 Amsterdam Ave,"{'latitude': 40.79039, 'longitude': -73.97251}",110,3.5,10024,italian
XWNamjD2mSpk56B6z1HT9w,Laico's,67 Terhune Ave,"{'latitude': 40.703212, 'longitude': -74.095046}",206,4.5,07305,italian
4eGCuMwKRCCrYHOobEsFpA,Lusardi's,1494 2nd Ave,"{'latitude': 40.7724199, 'longitude': -73.9555}",202,4.0,10075,italian
g_G6x2PplHfCyw5mcAVn4w,Impasto,373 Waverly Ave,"{'latitude': 40.686981915031, 'longitude': -73.966445790681}",4,5.0,11238,italian
COVGkASgKQ5aqIGn9evmgA,Arancini Bros,88 Essex St,"{'latitude': 40.7180351, 'longitude': -73.9882738}",47,4.0,10002,italian
FER-iaOyA8JFH-DL5vaKIQ,Vesuvio,7305 3rd Ave,"{'latitude': 40.632565, 'longitude': -74.027047}",355,3.5,11209,italian
DF7PV0DE9z0LM4ae6XYeYg,Harry's Italian,2 Gold St,"{'latitude': 40.707555318913, 'longitude': -74.006898168681}",583,3.5,10038,italian
iQTPjiskoE0jfHsoBSR1Jw,Rocco's Italian Sausages & Philly Cheese Steaks,5010 Northern Blvd,"{'latitude': 40.7527307533468, 'longitude': -73.9125879583358}",164,4.5,11101,italian
6n7D4amt9vEruR73tt3S9w,Cafe Fiorello,1900 Broadway,"{'latitude': 40.77134, 'longitude': -73.9819051}",774,3.5,10023,italian
efYELOeAJ-CjKpzayEfblg,Cornerstone Cafe,17 Ave B,"{'latitude': 40.7220618263077, 'longitude': -73.983249573445}",1119,4.0,10009,italian
CjahRm-rdwS8IqGR-M0Dyg,AquaMarina,4060 Broadway,"{'latitude': 40.8433196, 'longitude': -73.9388948}",134,3.0,10032,italian
-VvrQWfbkQWeuGC4L0KcfQ,il Buco Alimentari & Vineria,53 Great Jones St,"{'latitude': 40.7264539, 'longitude': -73.992549}",539,3.5,10012,italian
GvXRLqZKw6vC8zBCDXnyhQ,Angelina's Kitchen,280 Marsh Ave,"{'latitude': 40.5785895920316, 'longitude': -74.1642027755279}",230,3.5,10314,italian
S8OKQ5S40oZ1Rr5RbC0jdg,Motorino,349 E 12th St,"{'latitude': 40.73039, 'longitude': -73.98381}",1074,3.5,10003,italian
kLJfizeHMQqesp1K9mfUtg,Via Quadronno,25 E 73rd St,"{'latitude': 40.77277, 'longitude': -73.96514}",527,4.0,10021,italian
EZNw56hywTm1PJNYOMbfHQ,Morso,420 E 59th St,"{'latitude': 40.759032, 'longitude': -73.960801}",129,3.5,10022,italian
yETcEIV9G7qxdwPdbivCmQ,Piccola Venezia Restaurant,4201 28th Ave,"{'latitude': 40.76476, 'longitude': -73.9117799}",247,4.5,11103,italian
Tgi-rDD3mxFi9uGybZxdaQ,Faun,606 Vanderbilt Ave,"{'latitude': 40.678271, 'longitude': -73.968883}",155,4.0,11238,italian
SbevrHJ2M5Oc8_SHi79YQg,Caffe Napoli,191 Hester St,"{'latitude': 40.71819, 'longitude': -73.99777}",631,3.0,10013,italian
nTCFXqiQPTvDfnAxHfA64A,Trattoria Tra di Noi,622 East 187th St,"{'latitude': 40.85493, 'longitude': -73.8869}",137,4.0,10458,italian
e_2o3neKJ5vwDXKd70XLBg,Uncle Peter's,83-15 Northern Blvd,"{'latitude': 40.75598, 'longitude': -73.88382}",220,4.0,11372,italian
PerCtK0A27ku-cmBVMh5tw,Porto Salvo,424 E 161st St,"{'latitude': 40.82368, 'longitude': -73.91294}",143,4.5,10451,italian
evhkqaDVxi3LGb39Rw-_Aw,Fazio's,709 Knickerbocker Ave,"{'latitude': 40.69442, 'longitude': -73.91039}",138,4.5,11221,italian
hbMvJ5pGYlyFC7jJBJp3SA,Nonna Delia's,18-32 College Point Blvd,"{'latitude': 40.78224, 'longitude': -73.84619}",50,4.0,11356,italian
8KshAZ3b-yGctYfGRIlWBw,Sonny T,259 Johnson Ave,"{'latitude': 40.909531, 'longitude': -74.038624}",15,4.5,07661,italian
mc6-ig757TzhPpJ7TV3pEQ,Sal Anthony's,54E 13th St,"{'latitude': 40.734007, 'longitude': -73.991558}",69,4.0,10003,italian
oRdM7n-AfBPBGAlH4Q0Sag,My Pie Pizzeria Romana,690 Lexington Ave,"{'latitude': 40.7608512, 'longitude': -73.9694809}",755,4.5,10022,italian
dMrF98GlFYIPKYY5NVZHbw,Gemma,335 Bowery,"{'latitude': 40.72609, 'longitude': -73.99166}",660,3.5,10003,italian
n-szxTmEg8UWhiadbvz_Ug,Russo Mozzarella & Pasta,344 E 11th St,"{'latitude': 40.729401179008, 'longitude': -73.984412681264}",100,4.5,10003,italian
RfxOtJ4SQmEeVX_XjFLWUQ,Otis,18 Harrison Pl,"{'latitude': 40.706011, 'longitude': -73.932598}",317,5.0,11206,italian
oNJOIxuZlrTYFWwAFMTdkQ,Tre Otto,1410 Madison Ave,"{'latitude': 40.788425, 'longitude': -73.953643}",172,3.5,10029,italian
aLM9irVFlNoVlS9dGuW_Lg,Amata,209 E 56th St,"{'latitude': 40.759426, 'longitude': -73.967063}",83,4.5,10022,italian
h2HPWsBX3ABNvLHbP3KzqA,La Stanza,334 B Lexington Ave,"{'latitude': 40.74969, 'longitude': -73.9775}",49,4.0,10016,italian
gsL7pm6HbYqKH-gx-FjxlQ,Scarlatto,317 West 46th St,"{'latitude': 40.76036, 'longitude': -73.98869}",419,3.5,10036,italian
LdWyeeV8DuYINKVTghFwrg,Canaletto Restaurant,208 E 60th St,"{'latitude': 40.76174, 'longitude': -73.96569}",68,4.0,10022,italian
laQ3UStO-W9fkSaM2Y4eLw,Casa Barilla,1290 6th Ave,"{'latitude': 40.7608455063764, 'longitude': -73.9793730976227}",288,3.0,10019,italian
2ggi1luerd3Mf_C82JvCYg,Grimaldi's Pizzeria,1 Front St,"{'latitude': 40.702583, 'longitude': -73.9932413}",4620,3.5,11201,italian
MeQU-nGaQvX12VXYOyzavQ,Gruppo,98 Ave B,"{'latitude': 40.72474, 'longitude': -73.98161}",255,4.0,10009,italian
uPe0efNw-uwPybeqccZ1zQ,Osteria Al Doge,142 W 44th St,"{'latitude': 40.75662, 'longitude': -73.9849}",473,4.0,10036,italian
XPuCR_UaPliuNQMzU2pNlQ,Olive Garden Italian Restaurant,2 Times Sq,"{'latitude': 40.75941, 'longitude': -73.98482}",681,3.0,10036,italian
F2YbqhVr6hBsFrDCyr6M_w,The Meatball Shop,200 9th Ave,"{'latitude': 40.7459138, 'longitude': -74.0015369}",881,4.0,10011,italian
UncH2MdXrV_qt_UPNFW-cg,Tutto Calcio Espresso Bar,12-44 Clintonville St,"{'latitude': 40.78998, 'longitude': -73.81208}",2,5.0,11357,italian
IZ9-5z45wc3Oh_jlnX_Kcg,Giuseppina's,691 6th Ave,"{'latitude': 40.6603430973463, 'longitude': -73.9907741546631}",318,4.5,11215,italian
elPjOCDb8WmOpaQEI-AAOw,Forno Siciliano,43-19 Ditmars Blvd,"{'latitude': 40.7711294255972, 'longitude': -73.9031770938873}",93,4.0,11105,italian
bJwcf-h06wX6Yo3kVkajww,Giando on the Water,400 Kent Ave,"{'latitude': 40.710766325009, 'longitude': -73.9692663444951}",209,3.5,11211,italian
c4PIUs7uwg9lA4ObzJ4V5Q,Barosa,62-29 Woodhaven Blvd,"{'latitude': 40.726197, 'longitude': -73.869795}",356,4.0,11374,italian
QgEre4IFSHxbUvHMe8S12g,Pinocchio Restaurant,1748 1st Ave,"{'latitude': 40.77965, 'longitude': -73.94695}",207,4.0,10128,italian
lSelLuQYWfKMrYO_Dka_Qw,Fiamma 41,214-26 41st Ave,"{'latitude': 40.763566, 'longitude': -73.769942}",398,4.0,11361,italian
rHYwqiWTFs-oOKikxY7kag,Zia Maria-Little Italy,138 Mulberry St,"{'latitude': 40.71861, 'longitude': -73.99754}",169,4.0,10013,italian
BPtbFrgWhGIMe0tb9w8eEQ,PQR,1631 2nd Ave,"{'latitude': 40.777156, 'longitude': -73.95263}",193,4.0,10028,italian
pX5QH2s3ttEGzZ5Xapr3QQ,Sola LAB,45 Beekman Sreet,"{'latitude': 40.7101544250353, 'longitude': -74.005482}",31,4.0,10038,italian
0wzQPZvvbUqhD7D8JNkGZw,Ristorante Grifone,244 E 46th St,"{'latitude': 40.7525199, 'longitude': -73.97092}",111,4.0,10017,italian
AO9ubB1XVqj1hkwOZm-F9A,Villaggio Ristorante,15007 14th Rd,"{'latitude': 40.787697, 'longitude': -73.81308}",145,3.5,11357,italian
v1DHGRNCH9247WLYoaoA9A,L'industrie Pizzeria,254 S 2nd St,"{'latitude': 40.71162, 'longitude': -73.95783}",534,4.5,11211,italian
WWipFbd6Z-RJs23W4pcTQA,Travertino Cucina Romana,118 E 116th St,"{'latitude': 40.798707, 'longitude': -73.942436}",20,4.5,10029,italian
yH6t1JWcwkdWG4CS5KPvow,Adrienne's Pizzabar,54 Stone St,"{'latitude': 40.7043362, 'longitude': -74.0101733}",1661,4.0,10004,italian
vEYEs9McRtRdKBp2XfRNZA,Finestra Restaurant,1370 York Ave,"{'latitude': 40.76751, 'longitude': -73.95288}",89,4.0,10021,italian
CDCT0cXhaS2pAKcookXUQQ,Call Me Pasta,241 Pearl St,"{'latitude': 40.7075415029414, 'longitude': -74.0053744241595}",43,4.0,10038,italian
HY9Ij1zQGS5R3xU1OlFENA,Piemonte Home Made Ravioli,190 Grand St,"{'latitude': 40.71947, 'longitude': -73.997001}",77,4.5,10013,italian
NBeQAgTo9hlJxgp9xbMO-w,Tufino Pizzeria Napoletana,36-08 Ditmars Blvd,"{'latitude': 40.773986, 'longitude': -73.908126}",392,4.0,11105,italian
EBK0OkVMBg_n_KxAU_4DZg,Double Zero,65 2nd Ave,"{'latitude': 40.7261288, 'longitude': -73.9896645}",510,4.5,10003,italian
oV_B5pRkcICNab7_eVoIcA,Go Nonna,10-50 44th Dr,"{'latitude': 40.74831, 'longitude': -73.9499}",78,4.5,11101,italian
uboO7T3XSnl8iq0uQWhMXA,Café Altro Paradiso,234 Spring St,"{'latitude': 40.72549, 'longitude': -74.00489}",155,3.5,10013,italian
QR7eMOsOXxGg26xx4wQUOw,Bar Dough,350 W 46th St,"{'latitude': 40.7603523698496, 'longitude': -73.9898819848895}",32,4.5,10036,italian
JjpCF17AxF6RPOyimw21cw,Basil Brick Oven Pizza,28-17 Astoria Blvd,"{'latitude': 40.770946, 'longitude': -73.92001}",499,4.0,11102,italian
wTNUUoYUl3gox-gUAZ9bAA,Peppino's Brick Oven Pizza & Restaurant,469 5th Ave,"{'latitude': 40.668221, 'longitude': -73.986936}",426,4.5,11215,italian
hwR54p9AWwrOATd41l351w,Alberto Restaurant,9831 Metropolitan Ave,"{'latitude': 40.711109161377, 'longitude': -73.8534774780273}",201,4.0,11375,italian
2BJCPzGoWnOFgDbvoHi1Tw,Gino's Trattoria,548 Flatbush Ave,"{'latitude': 40.6605221493743, 'longitude': -73.9606475830078}",240,3.5,11225,italian
KSUtWeFngYHhNff9DfjVBQ,Forno Pizzeria E Trattoria,52-27 69th St,"{'latitude': 40.73274, 'longitude': -73.89556}",175,4.5,11378,italian
o7ebhiCJTSsp43ynRDB1qA,Cipriani Downtown,376 W Broadway,"{'latitude': 40.723567, 'longitude': -74.003003}",314,3.0,10012,italian
F3Zznc4UYAfbdiTgb09-NA,Fratelli,2507 Eastchester Rd,"{'latitude': 40.862992, 'longitude': -73.8435449}",87,4.0,10469,italian
a-XBTXQM4qigxUgpTmS7Fg,Codino,62 Carmine St,"{'latitude': 40.7300643486969, 'longitude': -74.0037936652668}",71,3.5,10014,italian
an8TuHRg0e3cgiAE705ZDA,Fornino,Pier 6 Brooklyn Bridge Park,"{'latitude': 40.6928735340776, 'longitude': -74.0016932280972}",244,4.0,11201,italian
XcfZqLrXdABSZLViQ34VTw,Chelsea Ristorante,108 8th Ave,"{'latitude': 40.7405719, 'longitude': -74.0017238}",180,3.5,10011,italian
6osYYrn77CbYPUrSnJOTBQ,Old Rose,113 Jane St,"{'latitude': 40.7383, 'longitude': -74.00932}",123,3.5,10014,italian
JaD3WhM5pFGTwC5e7cHaKQ,Riviera Ristorante,17-12 Utopia Pkwy,"{'latitude': 40.78226, 'longitude': -73.79474}",130,4.5,11357,italian
kVrTff8uDMSBAaceBwQ7dg,Saluggi's,325 Church St,"{'latitude': 40.720104, 'longitude': -74.003578}",562,4.0,10013,italian
y800EdmdRpesUgQYN4VXNw,Caffe Reggio,119 MacDougal St,"{'latitude': 40.7302281, 'longitude': -74.0004194}",611,3.5,10012,italian
-neJTu9rpYM8-wjwA9WoIA,Lex Restaurant,1370 Lexington Ave,"{'latitude': 40.7825297, 'longitude': -73.9535605}",94,3.5,10128,italian
q0HBfS9eJ9AeuaWQ3Ronqw,Joe G Pizza & Restaurant,244 W 56th St,"{'latitude': 40.76564, 'longitude': -73.9830099}",140,4.0,10019,italian
b46yXCppjKNXgOt86AF-pQ,Jardino Restaurant,1159 3rd Ave,"{'latitude': 40.76686, 'longitude': -73.96249}",88,4.5,10065,italian
Z22s9SoQOndAey4_SULrvA,Mediterraneo Restaurant,1260 2nd Ave,"{'latitude': 40.7649733, 'longitude': -73.9609846}",306,3.0,10065,italian
XInU-DVHFwunAnsOL8bOrA,3 Giovani,548 Laguardia Pl,"{'latitude': 40.72907, 'longitude': -73.99839}",139,3.5,10012,italian
FCl5446Rovk1HRHoXpojdg,LAVO,39 E 58th St,"{'latitude': 40.76283, 'longitude': -73.9713}",1027,3.5,10022,italian
piH-TNcmjLq2NHE4ZtbrBA,Zucchero E Pomodori,1435 2nd Ave,"{'latitude': 40.770683, 'longitude': -73.957319}",202,3.5,10021,italian
xKZSIBaGkXX7ppIceuhiQQ,Buca di Beppo Italian Restaurant,1540 Broadway,"{'latitude': 40.757923, 'longitude': -73.985216}",428,3.5,10036,italian
CfFjKWynWAFLO9mUTxe4Zg,Gaetana's,143 Christopher St,"{'latitude': 40.732952570801, 'longitude': -74.007623322014}",293,3.5,10014,italian
4QGn3I-ZvdFkxgEniosyuA,Jimmy's Trattoria,45-73 Bell Blvd,"{'latitude': 40.7585738, 'longitude': -73.7682438}",154,4.0,11361,italian
4K0doiBddco60kl0W04a3Q,Il Forno Hell's Kitchen,709  8th Ave,"{'latitude': 40.7591217147251, 'longitude': -73.988647715231}",247,3.5,10036,italian
3rGroJSZlLgL81QsQKukCA,Bravi Ragazzi,570 Putnam Ave,"{'latitude': 40.6853481581989, 'longitude': -73.9387228114849}",114,3.5,11221,italian
aVU9U42HO0XWgvj5s_wYZQ,Romeo's Italian Restaurant,74-27 37th Ave,"{'latitude': 40.749183, 'longitude': -73.8910294}",56,3.5,11372,italian
4YWAdkX4To7SGTRo-A_Wsw,Nonna Beppa Soho,290 Hudson St,"{'latitude': 40.72564, 'longitude': -74.00713}",88,4.5,10013,italian
YmUKLOG4sTAShvyURuq2zw,Trattoria Bianca,481 8th Ave,"{'latitude': 40.752702, 'longitude': -73.993694}",137,3.0,10001,italian
zGThJJhL82LDEUlUFALImQ,Battista Ristorante,4602 Ave N,"{'latitude': 40.61848, 'longitude': -73.930587}",101,4.0,11234,italian
vegSCksJy6SI8WUGttLH-w,Fradei Italian Bistro,99 South Portland Ave,"{'latitude': 40.686579, 'longitude': -73.974191}",38,4.5,11217,italian
cpN0ixPR2l3QFA8Uf1BhCQ,Luna Rossa,347 E 85th St,"{'latitude': 40.776596, 'longitude': -73.950351}",115,4.0,10028,italian
ynw6F1JVJN54IvwLeHRn5A,Biagio's Trattoria,8402 Cooper Ave,"{'latitude': 40.7105953741027, 'longitude': -73.8653643749718}",39,4.0,11385,italian
ezu7Ai6ADfHDYCklvuipWA,Arturo's,1617 York Ave,"{'latitude': 40.775478, 'longitude': -73.947847}",71,4.0,10028,italian
MT_a_Tg3ENdxqZFQyJocgQ,Joanne Trattoria,70 West 68th St,"{'latitude': 40.77456, 'longitude': -73.98027}",502,3.5,10023,italian
75s8ErSnvhVTFx1Z4PRGqw,Sicily's Best Pizzeria,190 Cypress Ave,"{'latitude': 40.70517, 'longitude': -73.915155}",74,4.5,11237,italian
OmB4X44Ru8gjD6qgSNlXdg,Primola Restaurant,1226 2nd Ave,"{'latitude': 40.7638675, 'longitude': -73.9616489}",130,3.5,10065,italian
7Oq1UdUHUGZGH_QI6N-0LQ,Hearth,403 E 12th St,"{'latitude': 40.730006, 'longitude': -73.983225}",721,4.0,10009,italian
V0zC3awsklyxC0GFzmaTLg,Sfilatino Italian Gourmet,342 W 57th St,"{'latitude': 40.7675056, 'longitude': -73.9851073}",181,4.0,10019,italian
l-oj1yA5liiFEEwoi-1ELA,Bottega Restaurant,1331 2nd Ave,"{'latitude': 40.7677346, 'longitude': -73.9593295}",131,3.5,10021,italian
fyC2cBsQ0FsMJmv0jSworg,Donna Margherita,1304 2nd Ave,"{'latitude': 40.76652, 'longitude': -73.9598}",66,4.5,10065,italian
tZoYA6CUZQtqQD1ZHKsoaQ,Matteo's Howard Beach,155-10 Crossbay Blvd,"{'latitude': 40.66478, 'longitude': -73.841706}",150,3.5,11414,italian
kvWSD8qHKugLcmDsNBMdfQ,Paola's Osteria,1246 Madison Ave,"{'latitude': 40.78318, 'longitude': -73.9573}",11,3.5,10128,italian
BiNtCoIGo00Lua93hOrj3Q,Bella Via Restaurant,47-46 Vernon Blvd,"{'latitude': 40.7442460458798, 'longitude': -73.9537544723526}",369,3.5,11101,italian
Wcnig4807LHZyk8z08IeGw,Arthur Ave Fiasco,2376 Arthur Ave,"{'latitude': 40.854825, 'longitude': -73.887862}",90,4.5,10458,italian
wXYSjd-tYEEFErI6RIDEYw,Annabelle's Pastaria,717 86st,"{'latitude': 40.61883, 'longitude': -74.021346}",92,4.0,11228,italian
v9bbNVQUA0OJzJKAcn_r4w,Hole In The Wall - Williamsburg,292 Bedford Ave,"{'latitude': 40.714391, 'longitude': -73.961513}",4,4.5,11249,italian
bmcIFCtXLzkQIgLmDVXs3A,Serafina Ludlow,98 Rivington St,"{'latitude': 40.720205886879, 'longitude': -73.9884993061423}",90,3.5,10002,italian
byye4kc-xGk8qCxR0ZuUdA,Il Posto,7409 Ave U,"{'latitude': 40.6216049194336, 'longitude': -73.9052124023438}",57,4.0,11234,italian
wvn-FO-tY9_iWmA_OgMvEA,Frank's Trattoria,371 1st Ave,"{'latitude': 40.73612, 'longitude': -73.979473}",140,3.0,10010,italian
yIFI6afTRP-tBhY6WsUOPg,Popina,127 Columbia St,"{'latitude': 40.687361962701, 'longitude': -74.0014251909241}",59,4.5,11231,italian
yVOQiEjrWRmdYyMahJjk0A,Sofia's,143 Mulberry St,"{'latitude': 40.71888, 'longitude': -73.99777}",6,5.0,10013,italian
O5Cm2yU32-Epf4HKEFAJEQ,Il Postino,337 East 49th St,"{'latitude': 40.75373, 'longitude': -73.96749}",115,3.5,10017,italian
dL_kiFyyFM-3_JYRoEzchA,Nonnas 1977,41-02 Astoria Blvd,"{'latitude': 40.76851, 'longitude': -73.90997}",96,4.5,11103,italian
KK5snVz4gchNTZXopkU-7Q,Benno Restaurant,7 East 27th St,"{'latitude': 40.743961, 'longitude': -73.987011}",39,4.5,10016,italian
1uOB_tWZwvI0_HakXfu5Jg,Nick's Pizza,1814 2nd Ave,"{'latitude': 40.78272, 'longitude': -73.94781}",542,4.0,10128,italian
ZxobXn7eEYDOzQKYHH9ARQ,Sorbillo Pizzeria,334 Bowery,"{'latitude': 40.726, 'longitude': -73.99218}",179,4.0,10012,italian
0frCoaUJ_XWiz1BXiHBcwg,Ceci Italian Cuisine,46 W 46th St,"{'latitude': 40.7568271422022, 'longitude': -73.9809948205948}",292,3.5,10036,italian
ejuFKvSfGl0JMZO9yzSXNw,Louie's Pizza,81-34 Baxter Ave,"{'latitude': 40.7459, 'longitude': -73.8834}",436,4.5,11373,italian
PuJex8WQ5_Qym17HP03mXg,Fortina - Brooklyn,445 Albee Square W,"{'latitude': 40.690861, 'longitude': -73.982795}",147,3.5,11201,italian
1nQZbtmjODUgPm-QQdKrhA,Milk And Roses,1110 Manhattan Ave,"{'latitude': 40.7364097, 'longitude': -73.9550825}",383,4.0,11222,italian
vXYFa2qzppkGiOiVPrLwDQ,Don Peppe,135-58 Lefferts Blvd,"{'latitude': 40.6689814908178, 'longitude': -73.8216334221041}",564,4.0,11420,italian
KpBfFpjzsGvvqAzCasVW0g,Extra Virgin,259 W 4th St,"{'latitude': 40.7353962496717, 'longitude': -74.0031888223197}",1257,3.5,10014,italian
ZUrGqOG2cetGI-KKXk3c2g,Chazz Palminteri Italian Restaurant,30 West 46th St,"{'latitude': 40.756473, 'longitude': -73.980563}",266,4.0,10036,italian
hot1lIebdQNau05onRum7w,Otto Strada,743 Park Ave,"{'latitude': 40.7466038915745, 'longitude': -74.0311605558891}",323,4.0,07030,italian
oEjWa3AETzPQfM3S1wRiLA,Due,1396 3rd Ave,"{'latitude': 40.77466, 'longitude': -73.95724}",74,4.0,10075,italian
dbCTJp9ENDVIquxBWONzWQ,Pomodoro,518 9th Ave,"{'latitude': 40.75624, 'longitude': -73.9939}",120,4.0,10018,italian
n_NIY1KTi-R5DPkduEUKIw,Ovest Pizzoteca by Luzzo's,513 W 27th St,"{'latitude': 40.7507476806641, 'longitude': -74.0030212402344}",534,4.0,10001,italian
FwMyv3CVIxbI6ngodw7s3w,Panino Rustico,8222 17th Ave,"{'latitude': 40.610494, 'longitude': -74.003153}",465,4.5,11214,italian
sk7oNG7cT6Q21Wc4OCAi-w,Il Sole,233 Dyckman St,"{'latitude': 40.86612, 'longitude': -73.92771}",149,3.0,10034,italian
ft2OPgLsquG9d7XrBLULng,Alidoro,18 E 39th St,"{'latitude': 40.75097, 'longitude': -73.98108}",212,4.0,10016,italian
QQpQujXQGbZBK6BeAokzDA,Pomp & Circumstance Dining,577 Lorimer St,"{'latitude': 40.714166, 'longitude': -73.949612}",68,5.0,11211,italian
vLaaNR3rTeSFEZe_nn43BA,Motorino Pizzeria Napoletana,139 Broadway,"{'latitude': 40.710559, 'longitude': -73.963462}",245,3.5,11211,italian
JOvcJqD5eCFrGjFa6k7vpQ,Zia Maria - Chelsea,318 W 23rd St,"{'latitude': 40.7454863, 'longitude': -73.9993392}",238,4.0,10011,italian
pTWFuMYed409y99N0zY05Q,Barbaresco Restaurant,843 Lexington Ave,"{'latitude': 40.76539, 'longitude': -73.96556}",92,4.0,10065,italian
Jnniww9fw6-hM1M7xHOISw,Fiaschetteria Pistoia,167 7th Ave S,"{'latitude': 40.7357217052629, 'longitude': -74.001515265385}",22,4.5,10014,italian
vPN1aX45iAZFZ_of51pihQ,Tavola 35 Bodega,35 Graham Ave,"{'latitude': 40.7026, 'longitude': -73.94258}",19,5.0,11206,italian
kvFHJYo9rXuqgJkPIlHJeg,IL Nocello Ristorante,14-27 150th St,"{'latitude': 40.7880986, 'longitude': -73.8132761}",51,4.0,11357,italian
MlboKouxmGPxV2swgCh2AQ,Nicola's Restaurant,146 E 84th St,"{'latitude': 40.77781, 'longitude': -73.95625}",82,3.0,10028,italian
ipoJv9uuT3WgjeVozKUx8A,Fresh Basil's Trattoria,930 3rd Ave,"{'latitude': 40.759552, 'longitude': -73.968344}",99,3.0,10022,italian
u5zbsITgkFbAlRq0j-XE-g,Serafina Broadway,210 W 55th St,"{'latitude': 40.7645, 'longitude': -73.9819}",612,3.0,10019,italian
BVg-2qLuc1owrEE1oQjXRA,The 3 Luigis,275 Grand Ave,"{'latitude': 40.6882597, 'longitude': -73.9626018}",87,4.0,11238,italian
vYnQYMWk_CpV8APtyFWYWA,Patrizia's Of Maspeth,6935 Grand Ave,"{'latitude': 40.726783, 'longitude': -73.894276}",161,4.0,11378,italian
dmCqbWwTFHqri_6fr3KlNw,Patrizia's of Staten Island,4255 Amboy Rd,"{'latitude': 40.54748, 'longitude': -74.157845}",532,4.0,10308,italian
lTa_the-LGQxdwKhwfwVyw,La Nonna,134 Mulberry St,"{'latitude': 40.718546780939, 'longitude': -73.9975856825191}",268,3.5,10013,italian
gOxnVrGfRi55FqYMI7h9XQ,Bella Notte,3524 Johnson Ave,"{'latitude': 40.886035, 'longitude': -73.909539}",180,3.5,10463,italian
TCPZLIG8mkX0iOD4K3_wAw,Basilio Inn,6 Galesville Ct,"{'latitude': 40.597421, 'longitude': -74.0637572}",105,4.5,10305,italian
DJSLGbSqCJ1W8ma3LFlMuw,Patzeria Perfect Pizza,231 W 46th St,"{'latitude': 40.7594583, 'longitude': -73.9868048}",1610,4.0,10036,italian
YLVvBYOumnR9ewrrqQbcxA,Anthony & Son Panini Shoppe,433 Graham Ave,"{'latitude': 40.71792, 'longitude': -73.945234}",345,4.0,11211,italian
